site_code,annualrain,collection_period,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com,year,month,day,nday,qtr,year_week,year_month,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,gravel,green_algae,ln_q_CDC,ln_q_FS,ln_q_HFPP15,ln_q_HFPP7,ln_q_WCDC,ln_q_max,ln_q_med,ln_q_min,ln_q_mu,ln_q_q25,ln_q_q75,ln_q_rsd,ln_q_sd,ln_rain,nitrate,ph,phosphate,q_DS,q_HFPP3,q_LFPP,sand,silt,temperature,turbidity,width
EM,95.02463768,2018-04-01,P. vigilax,46.91379310344828,47,9.51505636560569,58,Leuciscidae,42.40909090909091,41,10.29500230988158,110,37.66064981949459,35,11.481254583998279,277,2018,4,1,91,2,2018 W13,2018 Apr,0.3375,0.025,0,132.4,66.65,1.04,0.0275,3.778863636363636,0.025,0.01,7.811098030246841,9.318387276059315,-0.3922317648288303,-0.32658673711156305,18.201330186504418,9.33492158093356,-1.261713152162515,-1.261713152162515,6.237763692166438,-1.261713152162515,2.335599108425931,8.907269593177372,7.645556441014857,11.031371898182622,1.07175,7.5075,2.775,0,0.7515240460600587,0,0.775,0.2,20.9,256.45,7.1
EM,95.02463768,2018-05-01,C. lutrensis,40.89473684210526,40,6.854801535680465,19,Leuciscidae,46.61904761904762,47.5,8.823340391043162,42,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,C. venusta,56.5,56.5,14.849242404917497,2,Leuciscidae,46.61904761904762,47.5,8.823340391043162,42,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,D. cepedianum,151,178,69.4334213473598,5,Clupeidae,151,178,69.4334213473598,5,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,G. affinis,28.86904761904762,29,5.065307854450281,84,Poeciliidae,28.86904761904762,29,5.065307854450281,84,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,L. cyanellus,71.33333333333333,73,2.886751345948129,3,Centrarchidae,79.72173913043478,73,28.180355178768163,115,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,L. gulosus,67.33333333333333,67,0.5773502691896257,3,Centrarchidae,79.72173913043478,73,28.180355178768163,115,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,L. macrochirus,93,89,33.88829689829022,25,Centrarchidae,79.72173913043478,73,28.180355178768163,115,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,L. megalotis,76.51190476190476,71.5,26.20746423960812,84,Centrarchidae,79.72173913043478,73,28.180355178768163,115,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,L. oculatus,425,420,77.6530746332687,6,Lepisosteidae,425,420,77.6530746332687,6,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,N. gyrinus,49,49,18.384776310850235,2,Ictaluridae,49,49,18.384776310850235,2,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-05-01,P. vigilax,50.857142857142854,50,6.82118548557151,21,Leuciscidae,46.61904761904762,47.5,8.823340391043162,42,66.74803149606299,50,66.19864327615595,254,2018,5,1,121,2,2018 W18,2018 May,0.14500000000000002,0.27,0.25675675675,1463.25,81.25,0.46,0.4975,3.788461538461538,0.07500000000000001,0.0075,-0.9955401035282956,0.5369109942416659,-2.5817985720981316,-2.195419929880508,-0.9887431384200328,6.354077919873318,5.06622363156668,4.259747765699731,5.25156641351106,4.551670832408767,5.478806207443708,-0.21040545886726317,4.855818172699417,10.85365938133713,2.061,8.1025,0.045,0.5307142857142857,0.16053285165951683,0.6819823888010837,0.425,0.5,24.85,406.6,4.9125
EM,95.02463768,2018-06-01,C. lutrensis,29.5,29.5,36.062445840513924,2,Leuciscidae,29.5,29.5,36.062445840513924,2,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,D. cepedianum,38.5,37.5,3.729489363048366,12,Clupeidae,38.5,37.5,3.729489363048366,12,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,G. affinis,32.916666666666664,33,6.126816366423821,12,Poeciliidae,32.916666666666664,33,6.126816366423821,12,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,L. cyanellus,72,72,18.384776310850235,2,Centrarchidae,61.125,59.5,18.74344329803536,16,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,L. megalotis,63.833333333333336,62,15.625348480962437,12,Centrarchidae,61.125,59.5,18.74344329803536,16,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,L. oculatus,184,80,145.1895313030523,5,Lepisosteidae,184,80,145.1895313030523,5,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-06-01,P. annularis,34,34,21.213203435596427,2,Centrarchidae,61.125,59.5,18.74344329803536,16,59.87234042553192,42,63.342621484883644,47,2018,6,1,152,2,2018 W22,2018 Jun,0.03,0.175,0,1249.75,62.25,0.695,0.2425,3.6306818181818183,0.1625,0,-1.4945779476268684,-0.6397464038328301,-2.8967137950082713,-2.446589483115887,-2.5623426552299544,6.128468276063915,5.5926413500925065,1.6286586057336496,5.553997576779317,5.328587896034171,5.798763213837286,-0.8711647310011432,4.721476619091364,10.695923861333082,1.93225,8.28,0.05,0.7474683544303797,0.1273425152404606,0.7639421991420186,0.5,0.3375,28.725,12.525,5.8
EM,95.02463768,2018-07-01,A. natalis,234,234,15.556349186104045,2,Ictaluridae,234,234,15.556349186104045,2,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-07-01,C. lutrensis,38,38,7.0710678118654755,2,Leuciscidae,27,36.5,18.920887928424502,6,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-07-01,L. megalotis,63.4,65,18.14662503056698,5,Centrarchidae,63.4,65,18.14662503056698,5,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-07-01,L. oculatus,546,546,26.870057685088806,2,Lepisosteidae,546,546,26.870057685088806,2,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-07-01,N. texanus,22.5,22.5,24.748737341529164,2,Leuciscidae,27,36.5,18.920887928424502,6,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-07-01,P. vigilax,20.5,20.5,27.577164466275352,2,Leuciscidae,27,36.5,18.920887928424502,6,135.93333333333334,65,180.69685216116073,15,2018,7,1,182,3,2018 W26,2018 Jul,0.09,0.6,0.0135135135,657,41.275,0.605,0.535,4.2360227272727276,0.05,0.1475,0.4736982520244939,2.4331022385991363,-2.942747026814246,-2.482426098284928,2.528101863948667,8.803042547969735,5.675600929061167,1.5108755700772665,6.670864341516976,4.712732389775872,5.902620454220069,1.6514692056388542,7.327070134700021,11.866828893654876,0.19,7.84,0.1075,0.9095145631067962,0.124068638518853,0.7018514337322195,0.17500000000000002,0.775,26.525,17.125,5.175
EM,95.02463768,2018-09-01,D. cepedianum,118,118,12.727922061357855,2,Clupeidae,118,118,12.727922061357855,2,92.06521739130434,34.5,131.02559583258923,46,2018,9,1,244,3,2018 W35,2018 Sep,0.1475,0.3775,0.02027027025,952.75,39.2,0.538,0.2725,4.702499999999999,0.0625,1.1825,2.6663317475349175,4.75531284441781,-0.3922317648288303,-0.32658673711156305,6.6798423075279825,3.7218934695458215,-1.261713152162515,-1.261713152162515,1.9750659641982131,-1.261713152162515,2.1722740523226314,3.790992977825799,2.529279825663284,11.06661786563921,0.05,8.275,0.14250000000000002,0,0.7515240460600587,0,0.6125,0.325,27.275,2.3,5.0575
EM,95.02463768,2018-09-01,G. affinis,24.736842105263158,23,6.323168204337986,19,Poeciliidae,24.736842105263158,23,6.323168204337986,19,92.06521739130434,34.5,131.02559583258923,46,2018,9,1,244,3,2018 W35,2018 Sep,0.1475,0.3775,0.02027027025,952.75,39.2,0.538,0.2725,4.702499999999999,0.0625,1.1825,2.6663317475349175,4.75531284441781,-0.3922317648288303,-0.32658673711156305,6.6798423075279825,3.7218934695458215,-1.261713152162515,-1.261713152162515,1.9750659641982131,-1.261713152162515,2.1722740523226314,3.790992977825799,2.529279825663284,11.06661786563921,0.05,8.275,0.14250000000000002,0,0.7515240460600587,0,0.6125,0.325,27.275,2.3,5.0575
EM,95.02463768,2018-09-01,I. punctatus,37.5,37.5,38.890872965260115,2,Ictaluridae,37.5,37.5,38.890872965260115,2,92.06521739130434,34.5,131.02559583258923,46,2018,9,1,244,3,2018 W35,2018 Sep,0.1475,0.3775,0.02027027025,952.75,39.2,0.538,0.2725,4.702499999999999,0.0625,1.1825,2.6663317475349175,4.75531284441781,-0.3922317648288303,-0.32658673711156305,6.6798423075279825,3.7218934695458215,-1.261713152162515,-1.261713152162515,1.9750659641982131,-1.261713152162515,2.1722740523226314,3.790992977825799,2.529279825663284,11.06661786563921,0.05,8.275,0.14250000000000002,0,0.7515240460600587,0,0.6125,0.325,27.275,2.3,5.0575
EM,95.02463768,2018-09-01,L. auritus,28.5,28.5,17.67766952966369,2,Centrarchidae,68.61111111111111,75.5,33.90668663689819,18,92.06521739130434,34.5,131.02559583258923,46,2018,9,1,244,3,2018 W35,2018 Sep,0.1475,0.3775,0.02027027025,952.75,39.2,0.538,0.2725,4.702499999999999,0.0625,1.1825,2.6663317475349175,4.75531284441781,-0.3922317648288303,-0.32658673711156305,6.6798423075279825,3.7218934695458215,-1.261713152162515,-1.261713152162515,1.9750659641982131,-1.261713152162515,2.1722740523226314,3.790992977825799,2.529279825663284,11.06661786563921,0.05,8.275,0.14250000000000002,0,0.7515240460600587,0,0.6125,0.325,27.275,2.3,5.0575
EM,95.02463768,2018-09-01,L. cyanellus,55.5,55.5,34.64823227814083,2,Centrarchidae,68.61111111111111,75.5,33.90668663689819,18,92.06521739130434,34.5,131.02559583258923,46,2018,9,1,244,3,2018 W35,2018 Sep,0.1475,0.3775,0.02027027025,952.75,39.2,0.538,0.2725,4.702499999999999,0.0625,1.1825,2.6663317475349175,4.75531284441781,-0.3922317648288303,-0.32658673711156305,6.6798423075279825,3.7218934695458215,-1.261713152162515,-1.261713152162515,1.9750659641982131,-1.261713152162515,2.1722740523226314,3.790992977825799,2.529279825663284,11.06661786563921,0.05,8.275,0.14250000000000002,0,0.7515240460600587,0,0.6125,0.325,27.275,2.3,5.0575
